2026-09-08 10:04:45,2026-09-08 10:04:45,0.61
2026-09-08 10:04:46,2026-09-08 10:04:46,0.18
2026-09-08 10:04:47,2026-09-08 10:04:48,1.01
2026-09-08 10:04:51,2026-09-08 10:04:51,0.38
2026-09-08 10:04:52,2026-09-08 10:04:54,2.65
2026-09-08 10:04:54,2026-09-08 10:04:54,0.04
2026-09-08 10:04:54,2026-09-08 10:04:55,0.72
2026-09-08 10:04:56,2026-09-08 10:04:58,1.76
2026-09-08 10:08:48,2026-09-08 10:08:51,2.49
2026-09-08 10:08:52,2026-09-08 10:08:52,0.24
2026-09-08 10:08:56,2026-09-08 10:08:56,0.3
2026-09-08 10:08:56,2026-09-08 10:09:00,3.43
2026-09-08 10:09:07,2026-09-08 10:09:07,0.12
2026-09-08 10:09:12,2026-09-08 10:09:14,2.38
2026-09-08 10:09:15,2026-09-08 10:09:15,0.04
2026-09-08 10:09:15,2026-09-08 10:09:15,0.34
2026-09-08 10:09:16,2026-09-08 10:09:16,0.04
2026-09-08 10:09:16,2026-09-08 10:09:19,2.97
2026-09-08 10:09:19,2026-09-08 10:09:20,0.44
2026-09-08 10:09:20,2026-09-08 10:09:20,0.19
2026-09-08 10:09:20,2026-09-08 10:09:20,0.43
2026-09-08 10:09:20,2026-09-08 10:09:21,0.22
2026-09-08 10:09:21,2026-09-08 10:09:21,0.3
2026-09-08 10:09:22,2026-09-08 10:09:25,3.04
2026-09-08 10:09:25,2026-09-08 10:09:25,0.18
2026-09-08 10:09:25,2026-09-08 10:09:26,0.32
2026-09-08 10:09:27,2026-09-08 10:09:32,4.8
2026-09-08 10:09:42,2026-09-08 10:09:43,1.3
2026-09-08 10:09:48,2026-09-08 10:09:48,0.04
2026-09-08 10:09:51,2026-09-08 10:09:53,1.9
2026-09-08 10:09:53,2026-09-08 10:09:54,1.17
2026-09-08 10:09:54,2026-09-08 10:09:55,0.68
2026-09-08 10:09:55,2026-09-08 10:09:56,1.02
2026-09-08 10:09:57,2026-09-08 10:09:57,0.23
2026-09-08 10:09:57,2026-09-08 10:10:00,3.54
2026-09-08 10:10:03,2026-09-08 10:10:04,0.6
2026-09-08 10:10:05,2026-09-08 10:10:10,5.62
2026-09-08 10:10:10,2026-09-08 10:10:11,0.15
2026-09-08 10:10:11,2026-09-08 10:10:12,1.61
2026-09-08 10:10:13,2026-09-08 10:10:13,0.04
2026-09-08 10:10:13,2026-09-08 10:10:17,4.46
2026-09-08 10:10:18,2026-09-08 10:10:20,1.99
2026-09-08 10:10:20,2026-09-08 10:10:24,4.3
2026-09-08 10:10:24,2026-09-08 10:10:27,2.67
2026-09-08 10:10:27,2026-09-08 10:10:30,2.61
2026-09-08 10:10:30,2026-09-08 10:10:30,0.07
2026-09-08 10:10:30,2026-09-08 10:10:31,0.39
2026-09-08 10:10:31,2026-09-08 10:10:31,0.45
2026-09-08 10:10:31,2026-09-08 10:10:31,0.07
2026-09-08 10:10:31,2026-09-08 10:10:32,0.67
2026-09-08 10:10:35,2026-09-08 10:10:36,0.24
2026-09-08 10:10:36,2026-09-08 10:10:36,0.67
2026-09-08 10:10:37,2026-09-08 10:10:37,0.04
2026-09-08 10:11:36,2026-09-08 10:11:36,0.54
2026-09-08 10:11:40,2026-09-08 10:11:42,2.41
2026-09-08 10:11:42,2026-09-08 10:11:47,4.73
2026-09-08 10:11:50,2026-09-08 10:11:52,2.02
2026-09-08 10:11:52,2026-09-08 10:11:53,0.12
2026-09-08 10:11:53,2026-09-08 10:11:53,0.15
2026-09-08 10:11:53,2026-09-08 10:11:53,0.26
2026-09-08 10:11:54,2026-09-08 10:11:54,0.88
2026-09-08 10:11:56,2026-09-08 10:11:56,0.2
2026-09-08 10:11:56,2026-09-08 10:11:56,0.04
2026-09-08 10:11:57,2026-09-08 10:11:57,0.25
2026-09-08 10:11:57,2026-09-08 10:11:57,0.07
2026-09-08 10:11:58,2026-09-08 10:11:58,0.15
2026-09-08 10:12:00,2026-09-08 10:12:05,5.36
2026-09-08 10:12:05,2026-09-08 10:12:09,3.64
2026-09-08 10:12:11,2026-09-08 10:12:14,2.75
2026-09-08 10:12:15,2026-09-08 10:12:20,4.52
2026-09-08 10:12:22,2026-09-08 10:12:22,0.07
2026-09-08 10:12:22,2026-09-08 10:12:23,0.88
2026-09-08 10:12:23,2026-09-08 10:12:24,0.43
2026-09-08 10:12:24,2026-09-08 10:12:24,0.07
2026-09-08 10:12:25,2026-09-08 10:12:25,0.17
2026-09-08 10:12:27,2026-09-08 10:12:27,0.39
2026-09-08 10:12:29,2026-09-08 10:12:29,0.1
2026-09-08 10:12:29,2026-09-08 10:12:29,0.32
2026-09-08 10:12:46,2026-09-08 10:12:48,1.32
2026-09-08 10:12:49,2026-09-08 10:12:49,0.62
2026-09-08 10:12:50,2026-09-08 10:12:50,0.1
2026-09-08 10:37:21,2026-09-08 10:37:24,3.26
2026-09-08 10:37:25,2026-09-08 10:37:27,1.38
2026-09-08 10:37:28,2026-09-08 10:37:32,3.22
2026-09-08 10:37:40,2026-09-08 10:37:40,0.82
2026-09-08 10:37:41,2026-09-08 10:37:43,1.85
2026-09-08 10:37:45,2026-09-08 10:37:46,0.82
2026-09-08 10:37:46,2026-09-08 10:37:47,0.67
2026-09-08 10:37:47,2026-09-08 10:37:47,0.55
2026-09-08 10:37:49,2026-09-08 10:37:50,1.02
2026-09-08 10:37:52,2026-09-08 10:37:52,0.03
2026-09-08 10:37:55,2026-09-08 10:37:56,0.43
2026-09-08 10:37:56,2026-09-08 10:37:56,0.55
2026-09-08 10:37:59,2026-09-08 10:37:59,0.3
2026-09-08 10:38:06,2026-09-08 10:38:06,0.08
2026-09-08 10:38:06,2026-09-08 10:38:07,0.39
2026-09-08 10:38:07,2026-09-08 10:38:07,0.04
2026-09-08 10:38:07,2026-09-08 10:38:08,0.24
2026-09-08 10:38:09,2026-09-08 10:38:09,0.15
2026-09-08 10:38:17,2026-09-08 10:38:18,0.37
2026-09-08 10:38:18,2026-09-08 10:38:18,0.56
2026-09-08 10:38:28,2026-09-08 10:38:29,0.14
2026-09-08 10:38:29,2026-09-08 10:38:30,1.07
2026-09-08 10:38:32,2026-09-08 10:38:32,0.07
2026-09-08 10:38:35,2026-09-08 10:38:35,0.3
2026-09-08 10:38:39,2026-09-08 10:38:39,0.03
2026-09-08 10:38:40,2026-09-08 10:38:40,0.15
2026-09-08 10:38:40,2026-09-08 10:38:40,0.1
2026-09-08 10:38:40,2026-09-08 10:38:40,0.08
2026-09-08 10:38:54,2026-09-08 10:38:54,0.47
2026-09-08 10:38:55,2026-09-08 10:38:55,0.27
2026-09-08 10:39:05,2026-09-08 10:39:05,0.24
2026-09-08 10:39:07,2026-09-08 10:39:08,0.2
2026-09-08 10:39:08,2026-09-08 10:39:09,1.74
2026-09-08 10:39:10,2026-09-08 10:39:11,0.63
2026-09-08 14:51:41,2026-09-08 14:51:42,0.41
2026-09-08 14:51:42,2026-09-08 14:51:42,0.46
2026-09-08 14:51:46,2026-09-08 14:51:47,1.01
2026-09-08 14:51:48,2026-09-08 14:51:48,0.43
2026-09-08 14:51:48,2026-09-08 14:51:49,0.1
2026-09-08 14:51:51,2026-09-08 14:51:51,0.34
2026-09-08 14:52:02,2026-09-08 14:52:03,0.93
2026-09-08 14:52:04,2026-09-08 14:52:05,0.46
2026-09-08 14:52:06,2026-09-08 14:52:08,1.62
2026-09-08 14:52:08,2026-09-08 14:52:09,1.01
2026-09-08 14:52:30,2026-09-08 14:52:32,2.27
2026-09-08 14:52:34,2026-09-08 14:52:36,1.28
2026-09-08 14:52:37,2026-09-08 14:52:37,0.14
2026-09-08 14:52:37,2026-09-08 14:52:38,0.94
2026-09-08 14:52:41,2026-09-08 14:52:42,0.74
2026-09-08 14:52:43,2026-09-08 14:52:44,0.85
2026-09-08 14:52:44,2026-09-08 14:52:45,0.58
2026-09-08 14:53:03,2026-09-08 14:53:03,0.11
2026-09-08 14:53:03,2026-09-08 14:53:03,0.08
2026-09-08 14:53:18,2026-09-08 14:53:18,0.35
2026-09-08 14:53:25,2026-09-08 14:53:28,3.31
2026-09-08 14:53:32,2026-09-08 14:53:33,0.27
2026-09-08 14:53:51,2026-09-08 14:53:57,5.99
2026-09-08 14:54:07,2026-09-08 14:54:07,0.42
2026-09-08 14:54:08,2026-09-08 14:54:08,0.08
2026-09-08 14:54:09,2026-09-08 14:54:09,0.21
2026-09-08 14:54:22,2026-09-08 14:54:24,2.28
2026-09-08 14:54:24,2026-09-08 14:54:24,0.04
2026-09-08 14:54:28,2026-09-08 14:54:28,0.21
2026-09-08 14:54:28,2026-09-08 14:54:32,3.46
2026-09-08 14:54:42,2026-09-08 14:54:42,0.14
2026-09-08 14:54:43,2026-09-08 14:54:43,0.22
2026-09-08 14:55:43,2026-09-08 14:55:43,0.11
2026-09-08 14:55:43,2026-09-08 14:55:45,1.2
2026-09-08 14:56:16,2026-09-08 14:56:17,0.03
2026-09-08 14:56:22,2026-09-08 14:56:23,0.78
2026-09-08 14:56:23,2026-09-08 14:56:27,3.75
2026-09-08 14:57:02,2026-09-08 14:57:02,0.06
2026-09-08 14:57:04,2026-09-08 14:57:04,0.06
2026-09-08 14:58:36,2026-09-08 14:58:36,0.49
2026-09-08 14:58:41,2026-09-08 14:58:42,0.4
2026-09-08 14:58:44,2026-09-08 14:58:45,0.46
2026-09-08 14:58:46,2026-09-08 14:58:47,0.46
2026-09-08 14:58:47,2026-09-08 14:58:47,0.13
2026-09-08 14:58:47,2026-09-08 14:58:48,0.67
2026-09-08 14:58:48,2026-09-08 14:58:49,0.27
2026-09-08 14:58:49,2026-09-08 14:58:49,0.13
2026-09-08 14:58:50,2026-09-08 14:58:50,0.13
2026-09-08 14:58:50,2026-09-08 14:58:51,1.14
2026-09-08 14:58:51,2026-09-08 14:58:55,4.1
2026-09-08 14:58:58,2026-09-08 14:58:58,0.38
2026-09-08 14:58:58,2026-09-08 14:58:58,0.27
2026-09-08 14:58:59,2026-09-08 14:59:02,3.41
2026-09-08 14:59:03,2026-09-08 14:59:03,0.06
2026-09-08 14:59:03,2026-09-08 14:59:07,3.6
2026-09-08 14:59:07,2026-09-08 14:59:08,0.29
2026-09-08 14:59:08,2026-09-08 14:59:11,3.52
2026-09-08 14:59:11,2026-09-08 14:59:12,0.59
2026-09-08 14:59:26,2026-09-08 14:59:27,0.8
2026-09-08 14:59:29,2026-09-08 14:59:30,0.67
2026-09-08 14:59:30,2026-09-08 14:59:30,0.34
2026-09-08 14:59:31,2026-09-08 14:59:32,0.5
2026-09-08 14:59:50,2026-09-08 14:59:50,0.13
2026-09-08 15:01:08,2026-09-08 15:01:08,0.19
2026-09-08 15:01:10,2026-09-08 15:01:10,0.08
2026-09-08 15:01:11,2026-09-08 15:01:11,0.06
2026-09-08 15:01:19,2026-09-08 15:01:19,0.08
2026-09-08 15:01:19,2026-09-08 15:01:20,0.59
2026-09-08 15:01:20,2026-09-08 15:01:20,0.06
2026-09-08 15:01:29,2026-09-08 15:01:30,0.88
2026-09-08 15:01:37,2026-09-08 15:01:39,1.6
2026-09-08 15:01:39,2026-09-08 15:01:39,0.07
2026-09-08 15:01:39,2026-09-08 15:01:39,0.06
2026-09-08 15:01:39,2026-09-08 15:01:40,0.19
2026-09-08 15:01:40,2026-09-08 15:01:41,0.96
2026-09-08 15:01:56,2026-09-08 15:01:56,0.23
2026-09-08 15:01:56,2026-09-08 15:01:56,0.04
2026-09-08 15:01:57,2026-09-08 15:02:00,2.89
2026-09-08 15:02:00,2026-09-08 15:02:00,0.04
2026-09-08 15:02:00,2026-09-08 15:02:01,0.07
2026-09-08 15:02:01,2026-09-08 15:02:02,0.64
2026-09-08 15:02:16,2026-09-08 15:02:18,1.76
2026-09-08 15:02:32,2026-09-08 15:02:34,2.28
2026-09-08 15:02:34,2026-09-08 15:02:34,0.04
2026-09-08 15:02:35,2026-09-08 15:02:35,0.11
2026-09-08 15:02:35,2026-09-08 15:02:35,0.14
2026-09-08 15:02:36,2026-09-08 15:02:36,0.03
2026-09-08 15:02:36,2026-09-08 15:02:36,0.43
2026-09-08 15:02:36,2026-09-08 15:02:36,0.06
2026-09-08 15:02:38,2026-09-08 15:02:38,0.04
2026-09-08 15:02:58,2026-09-08 15:03:00,2.09
2026-09-08 15:03:03,2026-09-08 15:03:06,2.82
2026-09-08 15:03:07,2026-09-08 15:03:07,0.23
2026-09-08 15:03:17,2026-09-08 15:03:18,0.1
2026-09-08 15:03:37,2026-09-08 15:03:37,0.08
2026-09-08 15:03:40,2026-09-08 15:03:42,2.02
2026-09-08 15:03:48,2026-09-08 15:03:48,0.27
2026-09-08 15:03:56,2026-09-08 15:03:59,2.9
2026-09-08 15:03:59,2026-09-08 15:04:00,0.07
2026-09-08 15:04:12,2026-09-08 15:04:16,4.18
2026-09-08 15:04:16,2026-09-08 15:04:18,1.87
2026-09-08 15:04:18,2026-09-08 15:04:19,1.12
2026-09-08 15:05:14,2026-09-08 15:05:14,0.1
2026-09-08 15:05:18,2026-09-08 15:05:18,0.13
2026-09-08 15:05:20,2026-09-08 15:05:20,0.18
2026-09-08 15:05:21,2026-09-08 15:05:21,0.04
2026-09-08 15:05:25,2026-09-08 15:05:26,0.17
2026-09-08 15:05:26,2026-09-08 15:05:26,0.44
2026-09-08 15:05:26,2026-09-08 15:05:26,0.15
2026-09-08 15:05:27,2026-09-08 15:05:28,0.14
2026-09-08 15:05:28,2026-09-08 15:05:28,0.15
2026-09-08 15:05:28,2026-09-08 15:05:28,0.22
2026-09-08 15:05:29,2026-09-08 15:05:30,1.3
2026-09-08 15:05:31,2026-09-08 15:05:31,0.46
2026-09-08 15:05:31,2026-09-08 15:05:32,0.08
2026-09-08 15:05:32,2026-09-08 15:05:32,0.47
2026-09-08 15:05:32,2026-09-08 15:05:32,0.14
2026-09-08 15:05:33,2026-09-08 15:05:33,0.46
2026-09-08 15:05:33,2026-09-08 15:05:35,1.73
2026-09-08 15:05:35,2026-09-08 15:05:35,0.11
2026-09-08 15:05:36,2026-09-08 15:05:37,0.42
2026-09-08 15:05:38,2026-09-08 15:05:38,0.07
2026-09-08 15:05:38,2026-09-08 15:05:41,2.39
2026-09-08 15:05:41,2026-09-08 15:05:41,0.47
2026-09-08 15:05:51,2026-09-08 15:05:55,3.7
2026-09-08 15:05:55,2026-09-08 15:05:55,0.22
2026-09-08 15:06:44,2026-09-08 15:06:46,2.45
2026-09-08 15:07:11,2026-09-08 15:07:12,0.8
2026-09-08 15:07:50,2026-09-08 15:07:50,0.27
2026-09-08 15:07:52,2026-09-08 15:07:53,1.26
2026-09-08 15:07:54,2026-09-08 15:07:54,0.13
2026-09-08 15:07:54,2026-09-08 15:07:55,1.39
2026-09-08 15:07:55,2026-09-08 15:07:56,0.74
2026-09-08 15:07:56,2026-09-08 15:07:57,0.4
2026-09-08 15:07:58,2026-09-08 15:07:58,0.06
2026-09-08 15:07:58,2026-09-08 15:07:59,0.94
2026-09-08 15:08:13,2026-09-08 15:08:14,0.93
2026-09-08 15:08:21,2026-09-08 15:08:22,0.61
